time,input,output
0.4923333333305588,2.69,4.48
0.4964444444421032,2.73,4.48
0.5005555555536476,2.76,4.48
0.5046666666651921,2.8,4.48
0.5087777777767365,2.83,4.48
0.512888888888281,2.87,4.48
0.5169999999998254,2.9,4.48
0.5204545454544132,2.93,4.48
0.523909090909001,2.97,4.48
0.5273636363635887,3.0,4.48
0.5308181818181765,3.03,4.48
0.5342727272727643,3.06,4.48
0.5377272727273521,3.09,4.48
0.5411818181819399,3.12,4.48
0.5446363636365277,3.15,4.48
0.5480909090911155,3.18,4.48
0.5515454545457033,3.21,4.48
0.555000000000291,3.24,4.48
0.5581666666669965,3.26,4.48
0.561333333333702,3.29,4.48
0.5645000000004075,3.32,4.48
0.567666666667113,3.34,4.48
0.5708333333338184,3.21,0.0
0.5740000000005239,3.11,0.0
0.5771666666672294,3.0,0.0
0.5803333333339348,2.91,0.0
0.5835000000006403,2.81,0.0
0.5866666666673458,2.72,0.0
0.5898333333340512,2.63,0.0
0.5930000000007567,2.55,0.0
0.5960909090916341,2.47,0.0
0.5991818181825114,2.39,0.0
0.6022727272733888,2.31,0.0
0.605363636364266,2.24,0.0
0.6084545454551434,2.17,0.0
0.6115454545460207,2.1,0.0
0.6146363636368981,2.04,0.0
0.6177272727277754,1.97,0.0
0.6208181818186528,1.91,0.0
0.6239090909095301,1.86,0.0
0.6270000000004075,1.8,0.0
0.6302999999999883,1.74,0.0
0.6335999999995693,1.69,0.0
0.6368999999991501,1.69,4.5
0.6401999999987311,1.75,4.49
0.643499999998312,1.81,4.5
0.6467999999978928,1.87,4.5
0.6500999999974738,1.92,4.5
0.6533999999970547,1.97,4.5
0.6566999999966356,2.02,4.48
0.6599999999962165,2.08,4.48
0.6637777777739555,2.12,4.48
0.6675555555516944,2.17,4.48
0.6713333333294335,2.22,4.48
0.6751111111071724,2.26,4.48
0.6788888888849114,2.3,4.48
0.6826666666626503,2.35,4.48
0.6864444444403893,2.39,4.48
0.6902222222181282,2.44,4.48
0.6939999999958673,2.48,4.48
0.6973636363598582,2.51,4.48
0.700727272723849,2.55,4.48
0.70409090908784,2.59,4.48
0.7074545454518308,2.63,4.48
0.7108181818158218,2.67,4.48
0.7141818181798126,2.71,4.48
0.7175454545438036,2.74,4.48
0.7209090909077944,2.78,4.48
0.7242727272717854,2.82,4.48
0.7276363636357763,2.85,4.49
0.7309999999997672,2.89,4.48
0.7340909090906446,2.92,4.48
0.7371818181815218,2.95,4.48
0.7402727272723992,2.98,4.48
0.7433636363632765,3.01,4.48
0.7464545454541539,3.05,4.48
0.7495454545450312,3.08,4.48
0.7526363636359086,3.11,4.48
0.7557272727267859,3.13,4.48
0.7588181818176633,3.16,4.48
0.7619090909085405,3.19,4.48
0.7649999999994179,3.22,4.48
0.7682999999989988,3.25,4.48
0.7715999999985798,3.28,4.48
0.7748999999981606,3.31,4.48
0.7781999999977416,3.33,4.48
0.7814999999973224,3.28,0.0
0.7847999999969033,3.16,0.0
0.7880999999964843,3.06,0.0
0.7913999999960651,2.95,0.0
0.7946999999956461,2.86,0.0
0.797999999995227,2.76,0.0
0.8017777777737743,2.68,0.0
0.8055555555523218,2.59,0.0
0.8093333333308692,2.51,0.0
0.8131111111094166,2.43,0.0
0.8168888888879641,2.35,0.0
0.8206666666665114,2.28,0.0
0.8244444444450588,2.21,0.0
0.8282222222236063,2.14,0.0
0.8320000000021537,2.07,0.0
0.8353000000017345,2.01,0.0
0.8386000000013155,1.94,0.0
0.8419000000008964,1.88,0.0
0.8452000000004773,1.83,0.0
0.8485000000000582,1.77,0.0
0.8517999999996391,1.71,0.0
0.85509999999922,1.67,0.0
0.8583999999988009,1.72,4.5
0.8616999999983819,1.78,4.48
0.8649999999979627,1.84,4.5
0.868499999998312,1.89,4.5
0.8719999999986612,1.95,4.48
0.8754999999990105,2.0,4.48
0.8789999999993597,2.05,4.48
0.882499999999709,2.09,4.48
0.8860000000000582,2.14,4.48
0.8895000000004074,2.19,4.48
0.8930000000007567,2.24,4.48
0.896500000001106,2.28,4.48
0.9000000000014552,2.32,4.48
0.9030909090923326,2.37,4.48
0.9061818181832099,2.41,4.48
0.9092727272740873,2.46,4.48
0.9123636363649645,2.5,4.48
0.9154545454558419,2.53,4.48
0.9185454545467192,2.57,4.48
0.9216363636375966,2.61,4.48
0.9247272727284739,2.65,4.48
0.9278181818193513,2.69,4.48
0.9309090909102286,2.72,4.48
0.934000000001106,2.76,4.48
0.9376666666673069,2.8,4.48
0.941333333333508,2.83,4.48
0.944999999999709,2.87,4.48
0.9486666666659099,2.9,4.48
0.952333333332111,2.93,4.48
0.955999999998312,2.96,4.48
0.959666666664513,3.0,4.48
0.963333333330714,3.03,4.48
0.966999999996915,3.06,4.48
0.9703999999968801,3.09,4.48
0.9737999999968452,3.12,4.48
0.9771999999968102,3.15,4.48
0.9805999999967753,3.18,4.48
0.9839999999967404,3.21,4.48
0.9873999999967055,3.24,4.48
0.9907999999966706,3.26,4.48
0.9941999999966356,3.29,4.48
0.9975999999966007,3.32,4.48
1.0009999999965657,3.34,4.48
1.004090909087443,3.22,0.0
1.0071818181783205,3.11,0.0
1.0102727272691978,3.01,0.0
1.013363636360075,2.91,0.0
1.0164545454509524,2.81,0.0
1.0195454545418299,2.72,0.0
1.0226363636327072,2.64,0.0
1.0257272727235844,2.55,0.0
1.0288181818144617,2.47,0.0
1.0319090909053392,2.39,0.0
1.0349999999962165,2.32,0.0
1.0391111111077609,2.25,0.0
1.0432222222193053,2.18,0.0
1.0473333333308499,2.11,0.0
1.0514444444423943,2.04,0.0
1.0555555555539387,1.98,0.0
1.059666666665483,1.91,0.0
1.0637777777770276,1.86,0.0
1.067888888888572,1.8,0.0
1.0720000000001164,1.74,0.0
1.0749999999997355,1.69,0.0
1.0779999999993544,1.68,4.49
1.0809999999989734,1.75,4.5
1.0839999999985925,1.81,4.5
1.0869999999982114,1.87,4.5
1.0899999999978305,1.92,4.48
1.0929999999974493,1.97,4.5
1.0959999999970684,2.02,4.48
1.0989999999966875,2.07,4.48
1.1019999999963064,2.12,4.48
1.1049999999959255,2.17,4.48
1.108299999996234,2.22,4.48
1.1115999999965425,2.26,4.48
1.114899999996851,2.3,4.48
1.1181999999971595,2.35,4.48
1.121499999997468,2.39,4.48
1.1247999999977765,2.43,4.48
1.128099999998085,2.47,4.48
1.1313999999983935,2.51,4.48
1.134699999998702,2.55,4.48
1.1379999999990105,2.59,4.48
1.1413999999989755,2.63,4.48
1.1447999999989407,2.67,4.48
1.1481999999989057,2.71,4.48
1.1515999999988709,2.74,4.48
1.1549999999988358,2.78,4.48
1.1583999999988008,2.81,4.49
1.161799999998766,2.85,4.48
1.165199999998731,2.88,4.48
1.1685999999986962,2.92,4.48
1.1719999999986612,2.95,4.48
1.1756666666656708,2.98,4.48
1.17933333333268,3.01,4.48
1.1829999999996896,3.04,4.48
1.186666666666699,3.08,4.48
1.1903333333337085,3.11,4.48
1.1940000000007178,3.13,4.48
1.1976666666677274,3.16,4.48
1.2013333333347367,3.19,4.48
1.2050000000017462,3.22,4.48
1.208500000001368,3.25,4.48
1.2120000000009896,3.28,4.48
1.215500000000611,3.3,4.48
1.2190000000002328,3.33,4.48
1.2224999999998545,3.29,0.0
1.2259999999994762,3.17,0.0
1.2294999999990979,3.06,0.0
1.2329999999987193,2.96,0.0
1.236499999998341,2.87,0.0
1.2399999999979627,2.77,0.0
1.2429999999982433,2.69,0.0
1.2459999999985236,2.6,0.0
1.2489999999988042,2.51,0.0
1.2519999999990845,2.44,0.0
1.254999999999365,2.36,0.0
1.2579999999996454,2.29,0.0
1.260999999999926,2.21,0.0
1.2640000000002063,2.15,0.0
1.2670000000004868,2.08,0.0
1.2700000000007672,2.01,0.0
1.2730000000010477,1.95,0.0
1.2766666666672488,1.89,0.0
1.2803333333334497,1.83,0.0
1.2839999999996508,1.78,0.0
1.2876666666658518,1.72,0.0
1.2913333333320527,1.67,0.0
1.2949999999982538,1.71,4.5
1.2986666666644548,1.78,4.5
1.3023333333306557,1.83,4.5
1.3059999999968568,1.89,4.5
1.3094999999972061,1.94,4.5
1.3129999999975552,1.99,4.5
1.3164999999979046,2.04,4.48
1.3199999999982537,2.09,4.48
1.323499999998603,2.14,4.48
1.3269999999989524,2.19,4.48
1.3304999999993015,2.24,4.48
1.3339999999996508,2.28,4.48
1.3375,2.32,4.48
1.3410000000003492,2.36,4.48
1.3444000000003142,2.41,4.48
1.3478000000002794,2.45,4.48
1.3512000000002444,2.49,4.48
1.3546000000002096,2.53,4.48
1.3580000000001746,2.57,4.48
1.3614000000001396,2.61,4.48
1.3648000000001048,2.65,4.48
1.3682000000000698,2.69,4.48
1.371600000000035,2.72,4.48
1.375,2.76,4.48
1.3780909090908773,2.79,4.48
1.3811818181817548,2.83,4.48
1.384272727272632,2.86,4.48
1.3873636363635093,2.9,4.48
1.3904545454543866,2.93,4.48
1.3935454545452641,2.96,4.48
1.3966363636361414,2.99,4.48
1.3997272727270187,3.03,4.48
1.402818181817896,3.06,4.48
1.4059090909087735,3.09,4.48
1.4089999999996508,3.12,4.48
1.4127777777773898,3.14,4.48
1.4165555555551288,3.18,4.48
1.4203333333328676,3.2,4.48
1.4241111111106066,3.23,4.48
1.4278888888883456,3.26,4.48
1.4316666666660847,3.29,4.48
1.4354444444438235,3.32,4.48
1.4392222222215625,3.34,4.48
1.4429999999993015,3.23,0.0
1.4467999999993482,3.13,0.0
1.4505999999993946,3.02,0.0
1.4543999999994413,2.92,0.0
1.4581999999994877,2.82,0.0
1.4619999999995343,2.73,0.0
1.465799999999581,2.65,0.0
1.4695999999996274,2.56,0.0
1.473399999999674,2.48,0.0
1.4771999999997205,2.4,0.0
1.4809999999997672,2.32,0.0
1.4838333333330713,2.26,0.0
1.4866666666663757,2.18,0.0
1.4894999999996799,2.11,0.0
1.492333333332984,2.05,0.0
1.4951666666662884,1.98,0.0
1.4979999999995925,1.92,0.0
1.5008333333328967,1.87,0.0
1.503666666666201,1.81,0.0
1.5064999999995052,1.75,0.0
1.5093333333328094,1.7,0.0
1.5121666666661138,1.67,4.48
1.514999999999418,1.74,4.5
1.5185999999994237,1.8,4.5
1.5221999999994296,1.86,4.5
1.5257999999994354,1.91,4.5
1.5293999999994412,1.96,4.5
1.532999999999447,2.02,4.48
1.5365999999994528,2.07,4.48
1.5401999999994587,2.11,4.48
1.5437999999994645,2.16,4.48
1.5473999999994703,2.21,4.48
1.5509999999994761,2.26,4.48
1.5543999999994411,2.3,4.48
1.5577999999994063,2.34,4.48
1.5611999999993713,2.38,4.48
1.5645999999993365,2.43,4.48
1.5679999999993015,2.47,4.48
1.5713999999992665,2.51,4.48
1.5747999999992317,2.55,4.48
1.5781999999991967,2.59,4.48
1.581599999999162,2.63,4.48
1.5849999999991269,2.67,4.48
1.5883999999990919,2.7,4.48
1.591799999999057,2.74,4.48
1.595199999999022,2.77,4.49
1.5985999999989873,2.81,4.48
1.6019999999989523,2.85,4.48
1.6053999999989172,2.88,4.48
1.6087999999988825,2.92,4.48
1.6121999999988474,2.94,4.48
1.6155999999988127,2.98,4.48
1.6189999999987776,3.01,4.48
1.6223999999987426,3.04,4.48
1.6257999999987078,3.07,4.48
1.6291999999986728,3.1,4.48
1.632599999998638,3.13,4.48
1.635999999998603,3.16,4.48
1.639399999998568,3.19,4.48
1.6427999999985332,3.22,4.48
1.6461999999984982,3.25,4.48
1.6495999999984634,3.27,4.48
1.6529999999984284,3.3,4.48
1.6560909090893057,3.33,4.48
1.6591818181801832,3.31,0.0
1.6622727272710605,3.18,0.0
1.6653636363619377,3.08,0.0
1.668454545452815,2.97,0.0
1.6715454545436925,2.88,0.0
1.6746363636345698,2.78,0.0
1.677727272725447,2.7,0.0
1.6808181818163244,2.61,0.0
1.6839090909072019,2.52,0.0
1.6869999999980791,2.45,0.0
1.6907777777758182,2.37,0.0
1.6945555555535572,2.29,0.0
1.698333333331296,2.22,0.0
1.702111111109035,2.15,0.0
1.705888888886774,2.08,0.0
1.709666666664513,2.02,0.0
1.7134444444422519,1.96,0.0
1.7172222222199909,1.89,0.0
1.72099999999773,1.84,0.0
1.7243999999976949,1.78,0.0
1.72779999999766,1.72,0.0
1.731199999997625,1.67,0.0
1.7345999999975903,1.7,4.5
1.7379999999975553,1.77,4.5
1.7413999999975203,1.83,4.5
1.7447999999974855,1.88,4.5
1.7481999999974505,1.94,4.5
1.7515999999974157,1.99,4.5
1.7549999999973807,2.04,4.48
1.758090909088258,2.08,4.48
1.7611818181791354,2.13,4.48
1.7642727272700127,2.18,4.48
1.76736363636089,2.23,4.48
1.7704545454517673,2.28,4.48
1.7735454545426448,2.32,4.48
1.776636363633522,2.36,4.48
1.7797272727243993,2.4,4.48
1.7828181818152766,2.45,4.48
1.7859090909061541,2.49,4.48
1.7889999999970314,2.52,4.48
1.792666666664041,2.56,4.48
1.7963333333310503,2.61,4.48
1.7999999999980598,2.64,4.48
1.8036666666650691,2.68,4.48
1.8073333333320787,2.72,4.48
1.810999999999088,2.75,4.48
1.8146666666660975,2.79,4.48
1.8183333333331069,2.83,4.48
1.8220000000001164,2.86,4.48
1.825499999999738,2.89,4.48
1.8289999999993598,2.92,4.48
1.8324999999989813,2.96,4.48
1.835999999998603,2.99,4.48
1.8394999999982247,3.02,4.48
1.8429999999978464,3.05,4.48
1.846499999997468,3.09,4.48
1.8499999999970895,3.12,4.48
1.8534999999967112,3.14,4.48
1.856999999996333,3.17,4.48
1.8603636363603238,3.2,4.48
1.8637272727243148,3.23,4.48
1.8670909090883057,3.26,4.48
1.8704545454522965,3.29,4.48
1.8738181818162873,3.31,4.48
1.8771818181802784,3.34,4.48
1.8805454545442692,3.25,0.0
1.88390909090826,3.13,0.0
1.887272727272251,3.03,0.0
1.890636363636242,2.93,0.0
1.8940000000002328,2.83,0.0
1.8974999999998545,2.74,0.0
1.9009999999994762,2.65,0.0
1.9044999999990977,2.57,0.0
1.9079999999987194,2.49,0.0
1.911499999998341,2.41,0.0
1.9149999999979628,2.33,0.0
1.9184999999975845,2.26,0.0
1.921999999997206,2.19,0.0
1.9254999999968276,2.12,0.0
1.9289999999964493,2.06,0.0
1.9326999999968393,1.99,0.0
1.9363999999972292,1.93,0.0
1.9400999999976194,1.87,0.0
1.9437999999980093,1.81,0.0
1.9474999999983993,1.76,0.0
1.9511999999987892,1.7,0.0
1.9548999999991792,1.67,4.49
1.9585999999995694,1.73,4.5
1.9622999999999593,1.8,4.5
1.9660000000003492,1.85,4.5
1.9691818181818235,1.91,4.5
1.9723636363632977,1.96,4.5
1.975545454544772,2.01,4.48
1.9787272727262462,2.06,4.48
1.9819090909077204,2.11,4.48
1.9850909090891946,2.16,4.48
1.9882727272706688,2.2,4.48
1.991454545452143,2.25,4.48
1.9946363636336173,2.29,4.48
1.9978181818150915,2.34,4.48
2.0009999999965657,2.38,4.48
2.0042727272692984,2.42,4.48
2.007545454542031,2.47,4.48
2.0108181818147632,2.5,4.48
2.014090909087496,2.54,4.48
2.0173636363602285,2.58,4.48
2.020636363632961,2.62,4.48
2.023909090905694,2.66,4.48
2.0271818181784265,2.7,4.48
2.0304545454511587,2.73,4.49
2.0337272727238913,2.77,4.48
2.036999999996624,2.81,4.48
2.040399999996589,2.84,4.48
2.043799999996554,2.88,4.48
2.0471999999965194,2.91,4.48
2.0505999999964843,2.94,4.48
2.0539999999964493,2.97,4.48
2.0573999999964143,3.0,4.48
2.0607999999963793,3.04,4.48
2.0641999999963447,3.07,4.48
2.0675999999963097,3.1,4.48
2.0709999999962747,3.13,4.48
2.0743636363602658,3.16,4.48
2.0777272727242564,3.19,4.48
2.0810909090882475,3.21,4.48
2.0844545454522385,3.24,4.48
2.087818181816229,3.27,4.48
2.09118181818022,3.3,4.48
2.094545454544211,3.33,4.48
2.097909090908202,3.32,0.0
2.101272727272193,3.2,0.0
2.1046363636361836,3.09,0.0
2.1080000000001746,2.98,0.0
2.111181818181649,2.89,0.0
2.114363636363123,2.79,0.0
2.1175454545445973,2.7,0.0
2.1207272727260715,2.62,0.0
2.1239090909075458,2.53,0.0
2.12709090908902,2.46,0.0
2.130272727270494,2.38,0.0
2.1334545454519684,2.3,0.0
2.1366363636334427,2.23,0.0
2.139818181814917,2.16,0.0
2.142999999996391,2.09,0.0
2.1471111111079355,2.03,0.0
2.15122222221948,1.96,0.0
2.1553333333310243,1.9,0.0
2.1594444444425687,1.85,0.0
2.1635555555541135,1.79,0.0
2.167666666665658,1.73,0.0
2.1717777777772023,1.68,0.0
2.1758888888887467,1.7,4.5
2.180000000000291,1.76,4.5
2.1832727272730237,1.82,4.48
2.1865454545457563,1.88,4.5
2.1898181818184885,1.93,4.5
2.193090909091221,1.98,4.48
2.196363636363954,2.03,4.48
2.1996363636366865,2.08,4.48
2.202909090909419,2.13,4.48
2.2061818181821518,2.18,4.48
2.209454545454884,2.23,4.48
2.2127272727276166,2.27,4.48
2.2160000000003492,2.31,4.48
2.2191818181818235,2.35,4.48
2.2223636363632977,2.4,4.48
2.225545454544772,2.44,4.48
2.228727272726246,2.48,4.48
2.2319090909077204,2.52,4.48
2.2350909090891946,2.56,4.48
2.238272727270669,2.6,4.48
2.241454545452143,2.64,4.48
2.2446363636336173,2.68,4.48
2.2478181818150915,2.71,4.48
2.2509999999965657,2.75,4.48
2.2541818181787012,2.79,4.48
2.257363636360837,2.82,4.48
2.2605454545429726,2.85,4.48
2.2637272727251085,2.89,4.48
2.266909090907244,2.92,4.48
2.27009090908938,2.95,4.48
2.2732727272715154,2.99,4.48
2.2764545454536513,3.02,4.48
2.279636363635787,3.05,4.48
2.2828181818179227,3.08,4.48
2.286000000000058,3.11,4.48
2.289666666666259,3.14,4.48
2.2933333333324604,3.17,4.48
2.2969999999986612,3.2,4.48
2.300666666664862,3.23,4.48
2.3043333333310634,3.26,4.48
2.3079999999972642,3.28,4.48
2.311666666663465,3.31,4.48
2.3153333333296664,3.33,4.48
2.3189999999958673,3.26,0.0
2.3223999999958322,3.14,0.0
2.3257999999957972,3.04,0.0
2.3291999999957627,2.94,0.0
2.3325999999957276,2.85,0.0
2.3359999999956926,2.75,0.0
2.3393999999956576,2.67,0.0
2.3427999999956226,2.58,0.0
2.346199999995588,2.5,0.0
2.349599999995553,2.42,0.0
2.352999999995518,2.34,0.0
2.3586363636323684,2.27,0.0
2.3642727272692188,2.2,0.0
2.3699090909060696,2.13,0.0
2.37554545454292,2.07,0.0
2.3811818181797704,2.0,0.0
2.3868181818166208,1.94,0.0
2.392454545453471,1.88,0.0
2.3980909090903215,1.82,0.0
2.4037272727271723,1.76,0.0
2.4093636363640227,1.71,0.0
2.415000000000873,1.66,0.0
2.4166428571438052,1.73,4.48
2.418285714286737,1.79,4.5
2.419928571429669,1.84,4.5
2.421571428572601,1.9,4.48
2.423214285715533,1.95,4.5
2.424857142858465,2.0,4.48
2.426500000001397,2.05,4.48
2.428142857144329,2.1,4.48
2.4297857142872608,2.15,4.48
2.431428571430193,2.2,4.48
2.433071428573125,2.25,4.48
2.434714285716057,2.29,4.48
2.4363571428589887,2.33,4.48
2.438000000001921,2.37,4.48
2.44037500000195,2.42,4.48
2.442750000001979,2.46,4.48
2.445125000002008,2.5,4.48
2.4475000000020373,2.54,4.48
2.4498750000020664,2.58,4.48
2.4522500000020955,2.62,4.48
2.4546250000021246,2.66,4.48
2.4570000000021537,2.69,4.49
2.46112500000163,2.73,4.48
2.465250000001106,2.76,4.48
2.469375000000582,2.8,4.48
2.473500000000058,2.84,4.48
2.4776249999995343,2.87,4.48
2.4817499999990105,2.9,4.48
2.4858749999984866,2.93,4.48
2.4899999999979627,2.97,4.48
2.4930999999982304,3.0,4.48
2.496199999998498,3.03,4.48
2.499299999998766,3.06,4.48
2.502399999999034,3.1,4.48
2.5054999999993015,3.13,4.48
2.508599999999569,3.15,4.48
2.511699999999837,3.18,4.48
2.514800000000105,3.21,4.48
2.5179000000003726,3.24,4.48
2.5210000000006403,3.27,4.48
2.5247777777783793,3.29,4.48
2.5285555555561183,3.32,4.48
2.5323333333338574,3.34,0.0
2.5361111111115964,3.21,0.0
2.539888888889335,3.1,0.0
2.543666666667074,3.0,0.0
2.547444444444813,2.9,0.0
2.551222222222552,2.81,0.0
2.555000000000291,2.71,0.0
2.558299999999872,2.63,0.0
2.5615999999994528,2.54,0.0
2.564899999999034,2.46,0.0
2.5681999999986145,2.39,0.0
2.5714999999981956,2.31,0.0
2.5747999999977766,2.24,0.0
2.5780999999973573,2.17,0.0
2.5813999999969384,2.1,0.0
2.584699999996519,2.04,0.0
2.5879999999961,1.97,0.0
2.5914999999964494,1.91,0.0
2.5949999999967988,1.85,0.0
2.5984999999971476,1.8,0.0
2.601999999997497,1.74,0.0
2.6054999999978463,1.68,0.0
2.6089999999981957,1.69,4.48
2.612499999998545,1.76,4.5
2.615999999998894,1.82,4.5
2.619499999999243,1.87,4.48
2.6229999999995925,1.92,4.5
2.62609090909047,1.98,4.5
2.629181818181347,2.03,4.48
2.6322727272722246,2.08,4.48
2.635363636363102,2.12,4.48
2.638454545453979,2.17,4.48
2.6415454545448567,2.22,4.48
2.6446363636357337,2.26,4.48
2.6477272727266112,2.3,4.48
2.6508181818174887,2.35,4.48
2.653909090908366,2.39,4.48
2.6569999999992433,2.44,4.48
2.660666666665444,2.48,4.48
2.6643333333316455,2.52,4.48
2.6679999999978463,2.55,4.48
2.671666666664047,2.6,4.48
2.6753333333302485,2.63,4.48
2.6789999999964493,2.67,4.48
2.68266666666265,2.71,4.48
2.6863333333288515,2.74,4.48
2.6899999999950523,2.78,4.48
2.693399999995745,2.82,4.48
2.6967999999964376,2.85,4.48
2.7001999999971305,2.89,4.48
2.703599999997823,2.92,4.48
2.7069999999985157,2.95,4.48
2.7103999999992086,2.98,4.48
2.713799999999901,3.02,4.48
2.717200000000594,3.05,4.48
2.720600000001286,3.08,4.48
2.724000000001979,3.11,4.48
2.7280000000019857,3.13,4.48
2.732000000001992,3.16,4.48
2.7360000000019986,3.19,4.48
2.740000000002005,3.22,4.48
2.7440000000020115,3.25,4.48
2.7480000000020177,3.28,4.48
2.7520000000020244,3.31,4.48
2.7560000000020306,3.33,4.48
2.7600000000020373,3.28,0.0
2.7630000000016564,3.16,0.0
2.7660000000012754,3.05,0.0
2.769000000000894,2.95,0.0
2.772000000000513,2.86,0.0
2.7750000000001322,2.76,0.0
2.7779999999997513,2.68,0.0
2.7809999999993704,2.59,0.0
2.7839999999989895,2.51,0.0
2.786999999998608,2.43,0.0
2.7899999999982272,2.35,0.0
2.7929999999978463,2.28,0.0
2.796299999998155,2.21,0.0
2.7995999999984633,2.14,0.0
2.802899999998772,2.07,0.0
2.8061999999990803,2.01,0.0
2.809499999999389,1.94,0.0
2.8127999999996973,1.88,0.0
2.816100000000006,1.83,0.0
2.8194000000003143,1.77,0.0
2.822700000000623,1.71,0.0
2.8260000000009313,1.66,0.0
2.8293000000005124,1.72,4.5
