time,input,output
0.43790000000153667,2.7,4.48
0.4416000000011991,2.71,4.48
0.44530000000086145,2.74,4.48
0.44900000000052387,2.76,4.48
0.4518333333338281,2.79,4.48
0.45466666666713235,2.81,4.48
0.45750000000043656,2.84,4.48
0.46033333333374077,2.86,4.48
0.46316666666704503,2.88,4.48
0.46600000000034925,2.91,4.48
0.46883333333365346,2.92,4.48
0.4716666666669577,2.95,4.48
0.47450000000026193,2.97,4.48
0.47733333333356615,2.99,4.48
0.4801666666668704,3.01,4.48
0.4830000000001746,3.03,4.48
0.48680000000022117,3.05,4.48
0.49060000000026777,3.07,4.48
0.4944000000003143,3.09,4.48
0.4982000000003609,3.12,4.48
0.5020000000004075,3.13,4.48
0.505800000000454,3.15,4.48
0.5096000000005005,3.17,4.48
0.5134000000005472,3.19,4.48
0.5172000000005937,3.21,4.48
0.5210000000006403,3.23,4.48
0.5245000000009895,3.25,4.48
0.5280000000013387,3.26,4.48
0.5315000000016881,3.28,4.48
0.5350000000020373,3.3,4.48
0.5385000000023865,3.32,4.48
0.5420000000027357,3.33,4.48
0.545500000003085,3.29,0.0
0.5490000000034343,3.17,0.0
0.5525000000037835,3.07,0.0
0.5560000000041327,2.96,0.0
0.5593000000037136,2.87,0.0
0.5626000000032946,2.78,0.0
0.5659000000028754,2.69,0.0
0.5692000000024564,2.6,0.0
0.5725000000020373,2.52,0.0
0.5758000000016181,2.44,0.0
0.5791000000011991,2.36,0.0
0.58240000000078,2.29,0.0
0.5857000000003609,2.22,0.0
0.5889999999999418,2.14,0.0
0.5920909090914805,2.08,0.0
0.5951818181830194,2.02,0.0
0.5982727272745582,1.95,0.0
0.6013636363660969,1.89,0.0
0.6044545454576358,1.83,0.0
0.6075454545491745,1.78,0.0
0.6106363636407134,1.72,0.0
0.6137272727322521,1.67,0.0
0.6168181818237909,1.69,4.5
0.6199090909153298,1.74,4.5
0.6230000000068685,1.78,4.5
0.6264000000068336,1.82,4.5
0.6298000000067987,1.86,4.5
0.6332000000067637,1.89,4.5
0.6366000000067288,1.93,4.5
0.6400000000066939,1.96,4.48
0.643400000006659,2.0,4.5
0.6468000000066241,2.03,4.48
0.6502000000065891,2.06,4.48
0.6536000000065542,2.09,4.48
0.6570000000065193,2.13,4.48
0.6607777777842583,2.16,4.48
0.6645555555619972,2.19,4.48
0.6683333333397362,2.22,4.48
0.6721111111174751,2.25,4.48
0.6758888888952141,2.28,4.48
0.6796666666729531,2.31,4.48
0.6834444444506921,2.34,4.48
0.687222222228431,2.37,4.49
0.69100000000617,2.39,4.48
0.6944000000061351,2.42,4.48
0.6978000000061002,2.45,4.48
0.7012000000060652,2.48,4.48
0.7046000000060303,2.5,4.48
0.7080000000059954,2.53,4.48
0.7114000000059605,2.55,4.48
0.7148000000059256,2.58,4.48
0.7182000000058906,2.61,4.48
0.7216000000058557,2.63,4.48
0.7250000000058208,2.66,4.48
0.728181818187295,2.69,4.48
0.7313636363687692,2.71,4.48
0.7345454545502434,2.73,4.48
0.7377272727317177,2.75,4.48
0.7409090909131919,2.78,4.48
0.7440909090946661,2.8,4.48
0.7472727272761404,2.83,4.48
0.7504545454576146,2.85,4.48
0.7536363636390888,2.87,4.48
0.756818181820563,2.9,4.48
0.7600000000020373,2.92,4.48
0.7637777777797763,2.94,4.48
0.7675555555575152,2.96,4.48
0.7713333333352542,2.98,4.49
0.7751111111129931,3.0,4.48
0.7788888888907322,3.02,4.48
0.7826666666684711,3.04,4.48
0.7864444444462101,3.07,4.48
0.790222222223949,3.09,4.48
0.794000000001688,3.11,4.48
0.797700000002078,3.13,4.48
0.801400000002468,3.14,4.48
0.805100000002858,3.16,4.48
0.808800000003248,3.18,4.48
0.812500000003638,3.2,4.48
0.8162000000040279,3.22,4.48
0.819900000004418,3.24,4.48
0.8236000000048079,3.26,4.48
0.827300000005198,3.28,4.48
0.8310000000055879,3.29,4.48
0.8340000000055928,3.31,4.48
0.8370000000055976,3.33,4.48
0.8400000000056025,3.34,0.0
0.8430000000056074,3.21,0.0
0.8460000000056122,3.11,0.0
0.849000000005617,3.0,0.0
0.8520000000056219,2.9,0.0
0.8550000000056267,2.81,0.0
0.8580000000056316,2.72,0.0
0.8610000000056365,2.63,0.0
0.8640000000056413,2.55,0.0
0.8670000000056461,2.47,0.0
0.8705000000052678,2.39,0.0
0.8740000000048894,2.31,0.0
0.8775000000045111,2.25,0.0
0.8810000000041327,2.17,0.0
0.8845000000037544,2.1,0.0
0.8880000000033761,2.04,0.0
0.8915000000029977,1.97,0.0
0.8950000000026194,1.91,0.0
0.898500000002241,1.86,0.0
0.9020000000018626,1.8,0.0
0.9053636363658536,1.74,0.0
0.9087272727298444,1.68,0.0
0.9120909090938354,1.67,4.5
0.9154545454578262,1.72,4.5
0.9188181818218172,1.77,4.48
0.922181818185808,1.81,4.48
0.925545454549799,1.84,4.5
0.9289090909137898,1.88,4.5
0.9322727272777808,1.91,4.5
0.9356363636417717,1.95,4.5
0.9390000000057626,1.98,4.5
0.942700000005425,2.02,4.48
0.9464000000050874,2.05,4.48
0.9501000000047497,2.08,4.48
0.9538000000044121,2.11,4.48
0.9575000000040745,2.14,4.48
0.961200000003737,2.18,4.48
0.9649000000033994,2.21,4.48
0.9686000000030617,2.24,4.48
0.9723000000027241,2.27,4.48
0.9760000000023865,2.3,4.48
0.979000000002667,2.33,4.48
0.9820000000029474,2.36,4.48
0.9850000000032278,2.38,4.48
0.9880000000035083,2.41,4.48
0.9910000000037887,2.44,4.48
0.9940000000040693,2.47,4.48
0.9970000000043497,2.5,4.48
1.00000000000463,2.52,4.48
1.0030000000049106,2.54,4.48
1.006000000005191,2.57,4.48
1.0090000000054715,2.6,4.48
1.0129000000051747,2.62,4.48
1.0168000000048778,2.65,4.48
1.020700000004581,2.67,4.48
1.024600000004284,2.7,4.48
1.0285000000039872,2.72,4.48
1.0324000000036904,2.74,4.48
1.0363000000033935,2.77,4.48
1.0402000000030966,2.8,4.48
1.0441000000027998,2.82,4.48
1.048000000002503,2.84,4.48
1.0512727272752356,2.87,4.48
1.054545454547968,2.89,4.48
1.0578181818207006,2.91,4.48
1.0610909090934333,2.93,4.48
1.0643636363661657,2.95,4.48
1.0676363636388984,2.97,4.48
1.0709090909116308,2.99,4.48
1.0741818181843634,3.01,4.48
1.077454545457096,3.04,4.48
1.0807272727298285,3.06,4.48
1.0840000000025611,3.08,4.48
1.0870000000028417,3.1,4.48
1.090000000003122,3.12,4.48
1.0930000000034026,3.13,4.48
1.096000000003683,3.16,4.48
1.0990000000039635,3.18,4.48
1.1020000000042438,3.2,4.48
1.1050000000045244,3.21,4.48
1.1080000000048047,3.23,4.48
1.1110000000050853,3.25,4.48
1.1140000000053656,3.27,4.48
1.1170000000056461,3.29,4.48
1.121111111116382,3.3,4.49
1.1252222222271182,3.32,4.48
1.1293333333378541,3.34,4.48
1.13344444444859,3.26,0.0
1.1375555555593262,3.14,0.0
1.1416666666700621,3.04,0.0
1.145777777780798,2.94,0.0
1.1498888888915342,2.84,0.0
1.15400000000227,2.75,0.0
1.1570909090931474,2.67,0.0
1.1601818181840249,2.58,0.0
1.1632727272749022,2.5,0.0
1.1663636363657794,2.42,0.0
1.1694545454566567,2.34,0.0
1.1725454545475342,2.27,0.0
1.1756363636384115,2.2,0.0
1.1787272727292888,2.13,0.0
1.181818181820166,2.07,0.0
1.1849090909110436,2.0,0.0
1.1880000000019209,1.94,0.0
1.1910909090927981,1.88,0.0
1.1941818181836756,1.82,0.0
1.197272727274553,1.76,0.0
1.2003636363654302,1.71,0.0
1.2034545454563075,1.66,0.0
1.206545454547185,1.71,4.49
1.2096363636380623,1.75,4.5
1.2127272727289395,1.79,4.5
1.2158181818198168,1.83,4.5
1.2189090909106943,1.87,4.5
1.2220000000015716,1.9,4.5
1.2258000000016183,1.93,4.5
1.2296000000016647,1.97,4.5
1.2334000000017113,2.0,4.48
1.2372000000017578,2.04,4.48
1.2410000000018044,2.07,4.48
1.244800000001851,2.1,4.48
1.2486000000018975,2.13,4.48
1.2524000000019442,2.16,4.48
1.2562000000019906,2.19,4.48
1.2600000000020373,2.23,4.48
1.2630000000023178,2.26,4.48
1.2660000000025982,2.29,4.48
1.2690000000028787,2.31,4.48
1.272000000003159,2.34,4.48
1.2750000000034396,2.37,4.48
1.27800000000372,2.4,4.48
1.2810000000040005,2.43,4.48
1.2840000000042808,2.46,4.48
1.2870000000045614,2.48,4.48
1.2900000000048417,2.51,4.49
1.2930000000051223,2.54,4.48
1.2966666666713234,2.56,4.48
1.3003333333375242,2.59,4.48
1.3040000000037253,2.61,4.48
1.3076666666699264,2.64,4.48
1.3113333333361272,2.67,4.48
1.3150000000023283,2.69,4.48
1.3186666666685294,2.71,4.48
1.3223333333347302,2.74,4.48
1.3260000000009313,2.76,4.48
1.3293636363649222,2.79,4.48
1.3327272727289132,2.81,4.48
1.336090909092904,2.83,4.48
1.339454545456895,2.86,4.48
1.3428181818208857,2.88,4.48
1.3461818181848768,2.9,4.48
1.3495454545488677,2.92,4.48
1.3529090909128585,2.94,4.48
1.3562727272768493,2.96,4.48
1.3596363636408404,2.99,4.48
1.3630000000048312,3.01,4.48
1.3667000000044935,3.03,4.48
1.370400000004156,3.05,4.48
1.3741000000038184,3.07,4.48
1.377800000003481,3.09,4.48
1.3815000000031432,3.11,4.48
1.3852000000028055,3.13,4.48
1.388900000002468,3.15,4.48
1.3926000000021304,3.17,4.48
1.3963000000017929,3.18,4.48
1.4000000000014552,3.21,4.48
1.4030909090923325,3.23,4.48
1.40618181818321,3.24,4.48
1.4092727272740873,3.26,4.48
1.4123636363649645,3.28,4.48
1.4154545454558418,3.3,4.48
1.4185454545467193,3.32,4.48
1.4216363636375966,3.33,4.48
1.4247272727284739,3.31,0.0
1.4278181818193512,3.18,0.0
1.4309090909102287,3.08,0.0
1.434000000001106,2.98,0.0
1.437400000001071,2.88,0.0
1.4408000000010361,2.79,0.0
1.4442000000010011,2.7,0.0
1.4476000000009663,2.61,0.0
1.4510000000009313,2.53,0.0
1.4544000000008963,2.45,0.0
1.4578000000008615,2.37,0.0
1.4612000000008265,2.3,0.0
1.4646000000007917,2.23,0.0
1.4680000000007567,2.16,0.0
1.4713000000010652,2.09,0.0
1.4746000000013737,2.02,0.0
1.4779000000016822,1.96,0.0
1.4812000000019907,1.9,0.0
1.4845000000022992,1.84,0.0
1.4878000000026077,1.78,0.0
1.4911000000029162,1.73,0.0
1.4944000000032247,1.67,0.0
1.4977000000035332,1.69,4.5
1.5010000000038417,1.73,4.5
1.5048000000038884,1.78,4.5
1.5086000000039348,1.81,4.5
1.5124000000039814,1.85,4.5
1.5162000000040279,1.89,4.5
1.5200000000040745,1.92,4.5
1.5238000000041212,1.96,4.5
1.5276000000041676,1.99,4.5
1.5314000000042143,2.02,4.48
1.5352000000042607,2.06,4.48
1.5390000000043074,2.09,4.48
1.5420000000039265,2.12,4.48
1.5450000000035453,2.15,4.48
1.5480000000031644,2.18,4.48
1.5510000000027835,2.22,4.48
1.5540000000024023,2.25,4.48
1.5570000000020214,2.28,4.49
1.5600000000016403,2.3,4.48
1.5630000000012594,2.33,4.48
1.5660000000008785,2.36,4.48
1.5690000000004973,2.39,4.48
1.5720000000001164,2.42,4.48
1.575666666667126,2.45,4.48
1.5793333333341353,2.48,4.48
1.5830000000011448,2.5,4.48
1.5866666666681541,2.52,4.48
1.5903333333351637,2.55,4.48
1.594000000002173,2.58,4.48
1.5976666666691826,2.61,4.48
1.6013333333361919,2.63,4.48
1.6050000000032014,2.66,4.48
1.608000000003482,2.68,4.48
1.6110000000037623,2.71,4.48
1.6140000000040429,2.73,4.48
1.6170000000043232,2.75,4.48
1.6200000000046038,2.78,4.48
1.623000000004884,2.8,4.48
1.6260000000051646,2.82,4.48
1.629000000005445,2.85,4.48
1.6320000000057255,2.87,4.48
1.6350000000060059,2.89,4.48
1.6380000000062864,2.92,4.49
1.6414000000062514,2.93,4.48
1.6448000000062166,2.95,4.48
1.6482000000061816,2.98,4.48
1.6516000000061468,3.0,4.48
1.6550000000061118,3.02,4.48
1.6584000000060768,3.04,4.48
1.661800000006042,3.06,4.48
1.665200000006007,3.08,4.48
1.6686000000059722,3.1,4.48
1.6720000000059372,3.12,4.48
1.6758888888944057,3.14,4.48
1.6797777777828742,3.16,4.48
1.6836666666713427,3.18,4.48
1.6875555555598112,3.2,4.48
1.6914444444482797,3.22,4.48
1.6953333333367482,3.24,4.48
1.6992222222252167,3.25,4.48
1.7031111111136852,3.28,4.48
1.7070000000021537,3.29,4.48
1.7107000000025436,3.31,4.48
1.7144000000029336,3.33,4.48
1.7181000000033237,3.34,4.48
1.7218000000037137,3.23,0.0
1.7255000000041036,3.12,0.0
1.7292000000044936,3.01,0.0
1.7329000000048835,2.92,0.0
1.7366000000052737,2.82,0.0
1.7403000000056636,2.73,0.0
1.7440000000060536,2.65,0.0
1.7470909090969309,2.56,0.0
1.7501818181878084,2.48,0.0
1.7532727272786857,2.4,0.0
1.756363636369563,2.32,0.0
1.7594545454604402,2.25,0.0
1.7625454545513177,2.18,0.0
1.765636363642195,2.11,0.0
1.7687272727330723,2.05,0.0
1.7718181818239496,1.98,0.0
1.774909090914827,1.92,0.0
1.7780000000057044,1.86,0.0
1.7810909090965816,1.81,0.0
1.7841818181874591,1.75,0.0
1.7872727272783364,1.69,0.0
1.7903636363692137,1.67,4.49
1.793454545460091,1.72,4.5
1.7965454545509685,1.76,4.48
1.7996363636418458,1.8,4.5
1.802727272732723,1.84,4.5
1.8058181818236003,1.88,4.5
1.8089090909144778,1.91,4.48
1.812000000005355,1.94,4.5
1.816111111116091,1.98,4.5
1.8202222222268272,2.01,4.48
1.824333333337563,2.05,4.48
1.828444444448299,2.08,4.48
1.8325555555590352,2.11,4.48
1.836666666669771,2.14,4.48
1.840777777780507,2.17,4.48
1.8448888888912431,2.2,4.48
1.849000000001979,2.24,4.48
1.8521818181841148,2.27,4.48
1.8553636363662505,2.29,4.48
1.8585454545483862,2.32,4.48
1.8617272727305219,2.35,4.48
1.8649090909126576,2.38,4.48
1.868090909094793,2.41,4.48
1.8712727272769287,2.43,4.48
1.8744545454590644,2.46,4.48
1.8776363636412001,2.49,4.48
1.8808181818233358,2.52,4.48
1.8840000000054715,2.54,4.48
1.8870909090963488,2.57,4.48
1.8901818181872263,2.6,4.48
1.8932727272781036,2.62,4.48
1.8963636363689809,2.65,4.48
1.8994545454598581,2.67,4.48
1.9025454545507356,2.7,4.48
1.905636363641613,2.72,4.48
1.9087272727324902,2.74,4.48
1.9118181818233675,2.77,4.48
1.914909090914245,2.79,4.48
1.9180000000051223,2.82,4.48
1.921800000005169,2.84,4.48
1.9256000000052154,2.86,4.48
1.929400000005262,2.89,4.48
1.9332000000053084,2.91,4.48
1.937000000005355,2.93,4.48
1.9408000000054018,2.95,4.48
1.9446000000054482,2.97,4.48
1.9484000000054948,2.99,4.48
1.9522000000055413,3.01,4.48
1.956000000005588,3.03,4.48
1.959000000005207,3.05,4.48
1.9620000000048259,3.08,4.48
1.965000000004445,3.1,4.48
1.968000000004064,3.12,4.48
1.971000000003683,3.13,4.48
1.974000000003302,3.15,4.48
1.9770000000029209,3.17,4.48
1.98000000000254,3.19,4.48
1.983000000002159,3.21,4.48
1.986000000001778,3.23,4.48
1.989000000001397,3.25,4.49
1.9931111111129414,3.27,4.48
1.9972222222244858,3.28,4.48
2.00133333333603,3.31,4.48
2.0054444444475745,3.32,4.48
2.0095555555591194,3.33,4.48
2.0136666666706637,3.28,0.0
2.017777777782208,3.16,0.0
2.0218888888937525,3.05,0.0
2.026000000005297,2.95,0.0
2.0290909090961744,2.86,0.0
2.0321818181870515,2.76,0.0
2.035272727277929,2.68,0.0
2.0383636363688065,2.59,0.0
2.0414545454596835,2.5,0.0
2.044545454550561,2.43,0.0
2.047636363641438,2.35,0.0
2.0507272727323156,2.28,0.0
2.053818181823193,2.21,0.0
2.05690909091407,2.14,0.0
2.0600000000049477,2.07,0.0
2.0632727272776803,2.01,0.0
2.066545454550413,1.94,0.0
2.069818181823145,1.88,0.0
2.073090909095878,1.83,0.0
2.0763636363686104,1.77,0.0
2.079636363641343,1.71,0.0
2.0829090909140757,1.66,0.0
2.0861818181868084,1.7,4.5
2.0894545454595406,1.75,4.5
2.092727272732273,1.78,4.5
2.096000000005006,1.83,4.5
2.099700000004668,1.86,4.5
2.1034000000043305,1.89,4.5
2.1071000000039932,1.93,4.48
2.1108000000036555,1.97,4.5
2.114500000003318,2.0,4.48
2.11820000000298,2.03,4.48
2.1219000000026425,2.07,4.48
2.125600000002305,2.1,4.48
2.1293000000019675,2.13,4.48
2.13300000000163,2.16,4.48
2.1361818181837653,2.19,4.48
2.139363636365901,2.22,4.48
2.1425454545480367,2.26,4.48
2.1457272727301726,2.28,4.48
2.148909090912308,2.31,4.48
2.152090909094444,2.34,4.48
2.1552727272765795,2.37,4.48
2.1584545454587154,2.4,4.48
2.161636363640851,2.42,4.49
2.164818181822987,2.45,4.48
2.1680000000051223,2.48,4.48
2.171800000005169,2.51,4.48
2.1756000000052156,2.53,4.48
2.179400000005262,2.56,4.48
2.1832000000053084,2.59,4.48
2.187000000005355,2.61,4.48
2.1908000000054018,2.64,4.48
2.1946000000054484,2.66,4.48
2.1984000000054946,2.69,4.48
2.2022000000055413,2.71,4.48
2.206000000005588,2.73,4.48
2.2092727272783206,2.76,4.48
2.2125454545510532,2.78,4.48
2.2158181818237854,2.8,4.48
2.219090909096518,2.83,4.48
2.2223636363692507,2.85,4.48
2.2256363636419834,2.88,4.48
2.228909090914716,2.9,4.48
2.2321818181874487,2.92,4.48
2.235454545460181,2.94,4.48
2.2387272727329135,2.96,4.48
2.242000000005646,2.98,4.48
2.2450000000052652,3.0,4.48
2.2480000000048843,3.02,4.48
2.251000000004503,3.05,4.48
2.254000000004122,3.07,4.48
2.257000000003741,3.09,4.48
2.26000000000336,3.11,4.48
2.2630000000029793,3.13,4.48
2.2660000000025984,3.14,4.48
2.269000000002217,3.16,4.48
2.272000000001836,3.18,4.48
2.275000000001455,3.2,4.48
2.27840000000142,3.22,4.48
2.281800000001385,3.24,4.48
2.2852000000013506,3.26,4.48
2.2886000000013156,3.28,4.48
2.2920000000012806,3.3,4.48
2.2954000000012456,3.31,4.48
2.2988000000012105,3.33,4.48
2.302200000001176,3.32,0.0
2.305600000001141,3.2,0.0
2.309000000001106,3.09,0.0
2.3120909090919834,2.99,0.0
2.3151818181828605,2.89,0.0
2.318272727273738,2.8,0.0
2.3213636363646155,2.71,0.0
2.3244545454554926,2.62,0.0
2.32754545454637,2.54,0.0
2.330636363637247,2.46,0.0
2.3337272727281246,2.38,0.0
2.336818181819002,2.3,0.0
2.339909090909879,2.23,0.0
2.3430000000007567,2.16,0.0
2.3467777777784957,2.09,0.0
2.3505555555562347,2.03,0.0
2.3543333333339738,1.97,0.0
2.358111111111713,1.9,0.0
2.3618888888894514,1.85,0.0
2.3656666666671904,1.79,0.0
2.3694444444449294,1.73,0.0
2.3732222222226684,1.68,0.0
2.3770000000004075,1.68,4.5
2.380300000000716,1.73,4.5
2.3836000000010245,1.77,4.5
2.386900000001333,1.81,4.5
2.3902000000016415,1.85,4.5
2.39350000000195,1.88,4.5
2.3968000000022585,1.92,4.5
2.400100000002567,1.95,4.5
2.4034000000028755,1.99,4.5
2.406700000003184,2.02,4.48
2.4100000000034925,2.05,4.48
2.4134000000034574,2.08,4.48
2.4168000000034224,2.12,4.48
2.420200000003388,2.15,4.48
2.423600000003353,2.18,4.49
2.427000000003318,2.21,4.48
2.430400000003283,2.24,4.48
2.433800000003248,2.27,4.48
2.4372000000032132,2.3,4.48
2.4406000000031782,2.33,4.48
2.444000000003143,2.36,4.48
2.4475000000034925,2.39,4.48
2.451000000003842,2.41,4.48
2.4545000000041908,2.44,4.48
2.45800000000454,2.47,4.48
2.4615000000048894,2.5,4.48
2.465000000005239,2.52,4.48
2.468500000005588,2.55,4.48
2.472000000005937,2.57,4.48
2.4755000000062863,2.6,4.48
2.4790000000066357,2.63,4.48
2.4823000000062168,2.65,4.48
2.4856000000057974,2.68,4.48
2.4889000000053785,2.7,4.48
2.492200000004959,2.72,4.48
2.49550000000454,2.75,4.48
2.4988000000041213,2.77,4.48
2.502100000003702,2.8,4.48
2.505400000003283,2.82,4.48
2.5087000000028636,2.85,4.49
2.5120000000024447,2.87,4.48
2.5153000000027532,2.89,4.48
2.5186000000030617,2.91,4.48
2.5219000000033702,2.93,4.48
2.5252000000036787,2.95,4.48
2.5285000000039872,2.98,4.48
2.5318000000042957,3.0,4.48
2.5351000000046042,3.02,4.48
2.5384000000049127,3.04,4.48
2.5417000000052212,3.06,4.48
2.5450000000055297,3.08,4.48
2.5487777777832687,3.1,4.48
2.5525555555610078,3.12,4.48
2.556333333338747,3.14,4.48
2.560111111116486,3.16,4.48
2.5638888888942244,3.18,4.48
2.5676666666719634,3.2,4.48
2.5714444444497024,3.21,4.48
2.5752222222274415,3.23,4.48
2.5790000000051805,3.25,4.48
2.5824000000051455,3.27,4.48
2.5858000000051105,3.29,4.48
2.589200000005076,3.31,4.48
2.592600000005041,3.32,4.48
2.596000000005006,3.34,4.5
2.599400000004971,3.25,0.0
2.602800000004936,3.13,0.0
2.6062000000049013,3.03,0.0
2.6096000000048662,2.93,0.0
2.6130000000048312,2.83,0.0
2.6160909090957087,2.74,0.0
2.619181818186586,2.65,0.0
2.6222727272774633,2.57,0.0
2.625363636368341,2.49,0.0
2.628454545459218,2.41,0.0
2.6315454545500954,2.33,0.0
2.6346363636409724,2.26,0.0
2.63772727273185,2.19,0.0
2.6408181818227274,2.12,0.0
2.6439090909136045,2.06,0.0
2.647000000004482,1.99,0.0
2.650400000004447,1.93,0.0
2.653800000004412,1.87,0.0
2.6572000000043774,1.81,0.0
2.6606000000043424,1.75,0.0
2.6640000000043074,1.7,0.0
2.6674000000042724,1.67,4.49
2.6708000000042373,1.71,4.5
2.6742000000042028,1.76,4.5
2.6776000000041678,1.8,4.48
2.6810000000041327,1.83,4.5
2.685111111114869,1.87,4.5
2.6892222222256046,1.9,4.5
2.6933333333363407,1.94,4.5
2.697444444447077,1.97,4.5
2.7015555555578126,2.01,4.48
2.7056666666685487,2.04,4.48
2.709777777779285,2.08,4.48
2.7138888888900206,2.11,4.48
2.7180000000007567,2.14,4.48
2.7214545454553445,2.17,4.48
2.7249090909099323,2.2,4.48
2.72836363636452,2.23,4.48
2.731818181819108,2.26,4.48
2.7352727272736956,2.29,4.48
2.7387272727282834,2.32,4.48
2.742181818182871,2.35,4.48
2.745636363637459,2.38,4.48
2.749090909092047,2.4,4.48
2.7525454545466346,2.43,4.48
2.7560000000012224,2.46,4.48
2.7587500000014793,2.49,4.48
2.7615000000017367,2.51,4.48
2.7642500000019936,2.54,4.48
2.7670000000022505,2.57,4.48
2.769750000002508,2.59,4.48
2.772500000002765,2.62,4.48
2.775250000003022,2.64,4.48
2.778000000003279,2.67,4.48
2.780750000003536,2.69,4.48
2.783500000003793,2.72,4.48
2.7862500000040504,2.74,4.48
2.7890000000043074,2.76,4.48
2.792500000003929,2.79,4.48
2.7960000000035508,2.81,4.48
2.7995000000031722,2.84,4.48
2.803000000002794,2.86,4.48
2.8065000000024156,2.88,4.48
2.810000000002037,2.9,4.48
2.813500000001659,2.92,4.48
2.8170000000012805,2.94,4.48
2.8205000000009024,2.97,4.48
2.824000000000524,2.99,4.48
